location
greenleaf cove
grindles eddy
gulf of maine
gun point cove
hadlock cove
haley cove
halfway brook
halibut hole
hall bay
hall cove
hallicom cove
hamilton brook
hamilton cove
hannahs cove
hanson bay
harbor grace
harpswell cove
harpswell harbor
harpswell sound
harraseeket river
harriman cove
harrington bay
harrington cove
harrington river
harris cove
hatch cove
hatchet cove
havener cove
hay creek
haycock harbor
head cove
head harbor
head harbor creek
heal cove
heal eddy
heal pond
mcheard cove
heath brook
hen cove
herrick bay
hersey cove
hicks creek
higgins creek
hills cove
hilton cove
hobart stream
hockomock bay
hockomock channel
hodgon cove
hog bay
hog cove
holmes bay
holmes cove
holmes cove brook
holmes stream
home harbor
hopkins gut
hornbarn cove
horseshoe cove
house cove
hulls cove
huntley creek
hurricane sound
hussey sound
hutchins cove
hutchins creek
hyler cove
indian cove
indian creek
indian river
inner harbor
isle au haut bay
isle au haut thorofare
islesboro ferry
islesboro harbor
jacks cove
jaquish gut
jellison cove
jericho bay
john cove
john small cove
johns bay
johns river
johnson bay
johnson cove
jones cove
jones creek
jordan harbor
jordan river
josiahs cove
josias river
joy bay
joy cove
julia cove
kellys cove
kenduskeag stream
kennebec river
kennebunk river
kent cove
kimball brook
knowles brook
knubble bay
lakeman harbor
lamb cove
lamson cove
larrabee cove
latty cove
lawrence cove
leighton cove
lermond cove
lewis cove
libby brook
libby cove
libby creek
libby river
lillys cove
lily cove
lincoln cove
linekin bay
little bay
little bois bubert harbor
little cove
little falls brook
little good harbor
little harbor
little hell gate
little holly cove
little kennebec bay
little machias bay
little river
little sheepscot river
little thorofare
littlefield cove
lobster cove
lobster gut
lombos hole
long cove
long creek
long island narrows
long island passage
long ledge cove
long mill cove
long point cove
long reach
lords cove
loring cove
love cove
lovejoy narrows
lowe cove
lowell cove
lower hell gate
lower herring cove
lower wass cove
lubec channel
luce cove
luckse sound
lunt harbor
machias bay
machias river
mack cove
mackerel cove
maiden cove
main channel way
man of war brook
mansfield creek
maple juice cove
maquoit bay
mare brook
marsh bay
marsh cove
marsh harbor
marsh river
marsh stream
marshall brook
mash harbor
mast cove
matinicus harbor
matinicus roads
maxwell cove
mccarty cove
mcheard brook
meadow brook
meadow cove
mears cove
medomak river
meduncook river
meetinghouse cove
merepoint bay
merriconeag sound
merriman cove
merritt cove
merry cove
merrymeeting bay
middle bay
middle bay cove
middle river
mill brook
mill cove
mill creek
mill pond
mill river
miller creek
minister gut
minot creek
mistake harbor
mitchell cove
money cove
monhegan harbor
monhonan cove
montsweag bay
montsweag brook
moosabec reach
moose cove
moose river
moose snare cove
morgan bay
morong cove
morrison cove
morrow brook
morse cove
morse river
morton brook
mosquito harbor
mount desert narrows
mousam river
mud hole
mud hole channel
muddy river
mullen cove
muscle ridge channel
muscongus bay
muscongus harbor
muscongus sound
mussel cove
nabby cove
narraguagus bay
narraguagus river
naskeag harbor
nequasset brook
new barn cove
new harbor
new meadows river
newman cove
newport cove
nonesuch cove
nonesuch river
north branch johns river
north branch marsh river
north creek
northeast cove
northeast creek
northeast harbor
northeast passage
northern bay
northwest cove
northwest harbor
norwood cove
nutter cove
oarweed cove
ogunquit river
old cove
old harbor
old harbor pond
old hump channel
old pond
orange river
orland river
orr cove
orrs cove
otis cove
otter cove
otter creek
otter island passage
oven mouth
over cove
owls head bay
owls head harbor
ox cove
oyster creek
palace cove
palmer brook
parker cove
parker head creek
parrit cove
parsons creek
partridge cove
passagassawakeag river
passamaquoddy bay
pasture brook
pasture cove
pattangal cove
patten bay
patten cove
pemaquid harbor
pemaquid river
penjajawoc stream
pennamaquan river
penobscot bay
penobscot river
pepperrell cove
perkins cove
perry creek
petegrow cove
peter cove
philbrook cove
phillips cove
pickering cove
pierce cove
pig cove
pig island gut
pigeon hill bay
pigeon hill cove
pinkham bay
pint cove
pitchers cove
pleasant bay
pleasant cove
pleasant point gut
pleasant river
pollack creek
pond cove
pond point
poorhouse cove
pope creek
popplestone cove
port clyde harbor
portsmouth harbor
pottle brook
pottle cove
potts harbor
preble cove
pressey cove
presumpscot river
pretty marsh harbor
prince cove
prince gurnet
prospect harbor
pulpit harbor
pumpkin cove
punchbowl
punch bowl
quahog bay
quamphegan brook
quoddy narrows
raccoon cove
rackliff bay
raft cove
ramsdell cove
red beach cove
red cove
reed cove
reeds brook
reynolds bay
rich cove
richmond island harbor
richs cove
ridley cove
riggs cove
ripley cove
roberts harbor
robinhood cove
rockland harbor
rockport harbor
rogers brook
rolling dam brook
roque island harbor
round cove
round pond
royal river
rum cove
rush swamp brook
sabbathday harbor
saco bay
saco river
sagadahoc bay
saint croix river
saint george river
salsbury cove
salt bay
salt marsh cove
sampson cove
sanborn cove
sanborn marsh
sand cove
sand cove north
sandy cove
sandy river
sanford cove
sasanoa river
saturday cove
sawyer cove
sawyers cove
scarborough river
schoodic harbor
schooner cove
seal bay
seal cove
seal harbor
searsport harbor
seavey cove
sebasco harbor
sedgeunkedunk stream
seguin passage
sewards cove
sewell creek
shark cove
sharkeyville creek
shaw brook
sheep cove
sheepscot bay
sheepscot river
shepherds hill cove
ship cove
ship harbor
shoreys brook
simonton cove
sipp bay
sipp brook
skillings river
skolfield cove
slate island cove
small point harbor
smalls cove
smelt brook
smith brook
smith cove
smugglers cove
snare cove
snare creek
snow cove
somes cove
somes harbor
somes pond
somes sound
sorrento harbor
souadabscook stream
south bay
south branch marsh river
southeast harbor
southern harbor
southwest cove
southwest creek
southwest harbor
spar cove
spicers cove
spinney creek
sprague cove
sprague river
spring cove
spruce cove
spruce creek
spruce point cove
spurwink river
squam creek
squid cove
squirrel cove
stage island bay
stage island harbor
stand cove
stanley cove
staples cove
starboard cove
starboard creek
stave island harbor
steuben harbor
stevens brook
stevens cove
stockton harbor
stover cove
straight bay
strawberry creek
strout island narrows
sturgeon creek
sullivan harbor
swains cove
sylvester cove
talbot cove
tapley cove
tarbox cove
taunton bay
teel cove
tenney cove
cows yard
dick
dock
eddy
flying place
gut
nook
pond
pool
reach
seal trap
toothacher bay
thomas bay
thompson cove
thorofare
three brooks
three falls harbor
thunder hole
tide mill creek
tills cove
timber cove
tinker brook
todd bay
togus stream
tom cod cove
toothacher cove
tottman cove
town thatch bed
townsend gut
trout brook
tucker creek
tunk stream
turkey cove
turtle head cove
two bush channel
tyler brook
ulmer brook
union river
union river bay
upper herring cove
upper wass cove
valley cove
vaughn brook
vinal cove
wade cove
wadsworth cove
wallace cove
wasson cove
water cove
waterman cove
watts cove
webb cove
webhannet river
weir cove
wescot stream
west bay
west branch
west branch denham stream
west branch little kennebec bay
west branch pleasant river
west brook
west carrying place cove
western cove
west penobscot bay
west pond
west river
western bay
western brook
western passage
western stream
western way
waleback cove
wharf cove
wheeler bay
white cove
white creek
whitehead passage
whiting bay
whitten parritt stream
widgeon cove
wiley cove
willow brook
wills gut
wilmot brook
wilmot cove
wilson cove
wilson creek
winnegance bay
winnegance creek
winter harbor
wiskeag creek
wonsqueak harbor
wood cove
wood island harbor
wood pond cove
woodruff cove
woodward cove
wooster cove
wreck cove
wrights cove
wyman bay
yeaton cove
yoho creek
york harbor
york harbor entrance
york river
youngs bay
youngs cove
zeb cove
shapleigh old mill pond
lower narrows
spurling cove
poland ledges
inner winter harbor
flye point ledge
fernald cove
cundy ledge
gurnet strait
weskeag river
burnt island thorofare
skin cove
lyons cove
buckle island harbor
bunkers cove
flanders bay
gray cove
greenlaw cove
lawrys narrows
merchant row
orcutt harbor
ruder cove
sea cove
varnah brook
beal cove
mud cove
east side cove
emerton brook
barter creek
smelt cove
rocky brook
sheep thief gulch
laundry cove
southren cove
black cove
wells cove
batchelder brook
carleton brook
cooksey channel
diamond island pass
snipe cove
bailey cove
newdick cove
five mile harbor
hendricks harbor
cameron cove
blake cove
thomas cove
pea cove
wells harbor
porpoise cove
prentiss cove
cavis cove
huston cove
mellows cove
channel
peters cove
webber cove
brays narrows
dyers pond
carvers cove
cherry tree cove
smith harbor
polly cove
swimming pool
shipwreck cove
salt works cove
jennings cove
mill priviledge
fish hook
salt pond
armstrong cove
wood land
camden harbor
billys cove
nortons cove
ministers creek
ames creek
cox cove
eastern passage
pond island passage
york narrows
little house cove
whale cove
sargent cove
stewart cove
birch island cove
barred harbor
squeaker cove
wardwell cove
merchants cove
winslow cove
black brook
brox creek
canes cove
cundy harbor
hogdon cove
hunters beach cove
mill stream
bald hill reach
canary cove
cranberry cove
charleys cove
moffat cove
androscoggin river
dennys river
baileys mistake
bracy cove
chandler bay
cross river
deckers cove
folkingham cove
gilkey harbor
hardscrabble river
harmon harbor
henry cove
howard cove
mason bay
mcfarlands cove
moores harbor
paddy creek
ports harbor
sherman cove
shorey cove
tenants harbor
tibbett narrows
turbats creek
wilson stream
wohoa bay
grand manan channel
myrick cove
summer harbor
baum bay
salmon falls river
androscoggin river reservoir
kennebec river reservoir
penobscot river reservoir (historical)
main stem orland river reservoir
saint croix river reservoir
winnegance lake
marsh stream reservoir
souadabscook stream reservoir
goose river reservoir
somes pond outlet
west branch pleasant river reservoir
middle river reservoir
salmon falls river reservoir
bay creek
chops passage
striped bass passage
gullivers hole
half moon cove
greens island cove
north haven ferry
pell island passage
reindeer cove
sands cove
calf cove
lighthouse cove
barrell farm brook
bass cove creek
north basin
webhannet river marsh
buck cove
creasy cove
dike brook
garden cove
gilley thorofare
monument cove
mountain brook
lems cove
boat cove
cocktail cove
dead mans cove
lambert point stream
pond cove brook
kennebunkport harbor
pollock cove
sheep island shoal
carrying place inlet
lumbos hole
lords creek
scitterygusset creek
oxbow cut
tinker shoal
shipyard cove
liberty cove
chocolate cove
leems shoal
dark harbour
jordan island bar
crosby narrows
brazil shoal
plum island sound
oldhouse cove
lobster pounds
black rock creek
oyster river
clarks cove
jack tars cove
north atlantic ocean
lobster pond
frazer creek
little harbor brook
rye harbor
vicinity of bath anchorage area
friars bay
branch
pickering brook
merchant harbor
old sow
inner diamond
dwellys cove
frankfort flats
cummings cove
green island knob
backdoor
long island bay
east branch
bigelow bight
kings cove
thread of life
hatt grounds
snug cove
allen creek
macgregors reef
jewett cove
deep gulch cove
portland harbor maine anchorage area c
portland harbor maine anchorage area b
portland harbor maine anchorage area a
drinkwater point and princes point anchorage area
outer diamond
upper hell gate
north east point reef
green island breaker
lubec narrows
welch creek
pepperrell cove anchorage area
wheelwright creek
priest cove
west creek
bracketts channel
temmy shoals
gotts cove
southwest approach
madeleine and sandy point anchorage area
duck brook
kent shoal
green islands shoal
royalls cove
eastern head cove
dodge upper cove
woodwards cove
federal harbour
bennet cove
big whale cove
dodge lower cove
inner breaker
lowes cove
false whitehead habor
wood island harbour
crommet creek
powwow river
young cove
squamscott river
quoddy river
basin cove harpswell neck harpswell  anchorage area
north shoal
gannet rock bank
curry cove
eastman slough
northern harbour
rowley river
johnson creek
gravel nobble
hampton falls river
gull cove
kennebec river in vicinity of bath maine anchorage area
whaleback cove
pandora cove
plum island river
southern ledge shoal
sand creek
harraseeket river anchorage area
blackwater river
upper duck pond
salt camp cove
dinner cove
hardwood cove
markertown cove
south beacon shoal
haley knoll shoal
crack grounds
maddock cove
witch creek
conroy cove
badgers
bar harbor maine general anchorage area b
bar harbor maine general anchorage area a
cocheco river
mc heard cove
portland approach traffic lane scheme
herring cove
cod rocks
roger island river
camden harbor sherman cove anchorage b
camden harbor sherman cove anchorage a
hibernia cove
meeting house grounds
joppa flats
bisquit
browns river
lamberts cove
bay of fundy
little whale cove
mackerel cove bailey island harpswell anchorage area
beals cove orrs island harpswell anchorage area
chalk cove
piscataqua river
hampton harbor
coates cove
white head harbour
five islands harbor
popes shoal
clarks ground
portland harbor portland maine anchorage area
lower duck pond
carpenter cove
little shoal
lamprey river
hodgdon cove
long pond bay
back channel
langmaid cove
upper narrows
eastern end cove
middle breaker
outer kent shoal
three islands harbour
south branch
shad creek
plumbush creek
welsh cove
head harbour
cronk grounds
pauls cove
gosport harbor
haycock harbour
interval shoal
town creek
welly shoal
chops
cheney passenge
northwest harbour
green bar
grand harbour
waier cove
jericho creek
whiskeag creek
marong cove
leadbetter narrows
casco bay maine anchorage area
goosefare brook
western branch
barters creek
proprietor shoal
guptill grounds
nelson island creek
cross jack shoal
meadow brook cove
furber strait
crawley shoal
merriconeag sound harpswell anchorage area
leonardville harbour
ryder cove
hampton river
parker river
rockland harbor anchorage b
rockland harbor anchorage a
wells harbor anchorage area b
wells harbor anchorage area a
wells harbor anchorage area c
bellamy river
kilkenny cove
sagamore creek
dyer river
lubberland creek
harbour de lute
mud creek
middle shoal
white horse grounds
devils half acre
gilpatrick cove
taylor river
monhonon cove
ragged cove
state island cove
little dark harbour
brandies
wheeler rock
back narrows
newtown creek
thoroughtare
pollock shoal
shag head breaker
hate cove
ingalls grounds
"portsmouth harbor, n.h., north of new - castle island"
blind creek
brandy cove
smith reef
sugar bowl
herods cove
chocolate shoal
three islands eddy
buckle harbor
basin point potts harbor anchorage area
breaking rocks
shag head
harpswell harbor harpswell neck anchorage area
bigwood
southern head reef
birch cove
bar harbour
north east passage
rans shoal
head harbour passage
penobscot bay maine crotch island anchorage area
nequasset lake
doctors cove
gunboat shoal
north branch
old proprietor shoal
cassie shoals
